Customer ID,recency,frequency,monetary,cluster
13960.0,20.0,2,230.22,0
13961.0,391.0,1,538.4,1
13962.0,21.0,3,362.8,0
13963.0,307.0,17,3011.87,0
13964.0,386.0,2,438.9,1
13965.0,476.0,3,996.61,1
13966.0,434.0,1,390.86,1
13967.0,145.0,2,166.3,0
13968.0,422.0,1,123.66,1
13969.0,6.0,35,13365.87,0
13970.0,385.0,2,846.55,1
13971.0,18.0,14,4667.57,0
13972.0,70.0,2,190.25,0
13973.0,286.0,1,264.7,1
13974.0,48.0,2,677.72,0
13975.0,30.0,12,5358.84,0
13976.0,206.0,4,1192.36,0
13977.0,410.0,1,519.81,1
13978.0,14.0,2,196.79,0
13979.0,72.0,7,3416.23,0
13980.0,59.0,5,799.92,0
13981.0,415.0,1,331.14,1
13982.0,38.0,9,4445.59,0
13983.0,29.0,21,7108.45,0
13984.0,26.0,12,2048.6,0
13985.0,3.0,22,10020.86,0
13986.0,16.0,1,320.46,0
13987.0,379.0,2,682.54,1
13988.0,19.0,8,4757.8,0
13989.0,65.0,5,2026.06,0
13990.0,212.0,1,311.3,0
13991.0,11.0,6,855.97,0
13992.0,29.0,3,219.5,0
13993.0,42.0,19,6775.71,0
13994.0,3.0,6,2313.14,0
13995.0,14.0,14,3902.01,0
13996.0,385.0,2,895.76,1
13997.0,518.0,3,382.31,1
13998.0,446.0,3,566.7,1
13999.0,9.0,29,9502.26,0
14000.0,210.0,5,2046.34,0
14001.0,45.0,9,4530.09,0
14002.0,133.0,2,529.73,0
14003.0,732.0,1,209.41,1
14004.0,42.0,11,6258.45,0
14005.0,9.0,5,2874.72,0
14006.0,115.0,7,2196.67,0
14007.0,512.0,1,79.48,1
14008.0,431.0,1,509.04,1
14009.0,197.0,3,1099.91,0
14010.0,564.0,2,445.15,1
14011.0,479.0,2,457.82,1
14012.0,277.0,1,328.8,1
14013.0,109.0,5,1084.57,0
14014.0,76.0,3,1948.21,0
14015.0,52.0,1,917.34,0
14016.0,161.0,11,11403.41,0
14017.0,570.0,1,229.75,1
14018.0,644.0,1,367.15,1
14019.0,46.0,3,1421.61,0
14020.0,16.0,4,1249.01,0
14021.0,154.0,7,1716.58,0
14022.0,224.0,2,792.15,0
14023.0,6.0,2,584.07,0
14024.0,121.0,3,645.74,0
14025.0,464.0,8,4057.9,1
14026.0,470.0,2,713.11,1
14027.0,60.0,1,104.82,0
14028.0,549.0,3,10396.5,1
14029.0,62.0,2,467.66,0
14030.0,17.0,20,8262.29,0
14031.0,6.0,44,40999.17,0
14032.0,1.0,16,4850.27,0
14033.0,554.0,1,109.44,1
14034.0,21.0,3,651.82,0
14035.0,28.0,9,2856.72,0
14036.0,284.0,1,626.65,1
14037.0,175.0,6,836.95,0
14038.0,77.0,5,3069.88,0
14039.0,32.0,2,267.28,0
14040.0,40.0,35,12645.57,0
14041.0,265.0,1,141.41,1
14042.0,724.0,1,431.98,1
14043.0,490.0,2,304.25,1
14044.0,26.0,10,3123.1,0
14045.0,108.0,16,11313.03,0
14046.0,283.0,1,154.99,1
14047.0,8.0,14,4255.03,0
14048.0,304.0,3,748.69,1
14049.0,16.0,13,13239.03,0
14050.0,31.0,2,746.36,0
14051.0,0.0,37,22434.0,0
14052.0,19.0,2,480.81,0
14053.0,123.0,4,572.3,0
14054.0,64.0,1,92.46,0
14055.0,105.0,3,1520.96,0
14056.0,0.0,23,8214.65,0
14057.0,23.0,22,8408.84,0
14058.0,462.0,2,469.19,1
14059.0,266.0,1,183.6,1
14060.0,4.0,30,9519.08,0
14061.0,506.0,3,917.43,1
14062.0,9.0,24,25604.2,0
14063.0,437.0,9,22710.2,1
14064.0,28.0,15,3332.42,0
14065.0,388.0,3,891.02,1
14066.0,266.0,1,152.55,1
14067.0,63.0,2,374.7,0
14068.0,319.0,4,1528.37,1
14069.0,514.0,2,230.06,1
14070.0,684.0,1,326.55,1
14071.0,3.0,8,1438.82,0
14072.0,666.0,1,390.85,1
14073.0,31.0,1,151.04,0
14074.0,622.0,1,219.4,1
14075.0,4.0,6,1734.87,0
14076.0,128.0,1,122.47,0
14077.0,40.0,6,615.08,0
14078.0,101.0,9,1692.63,0
14079.0,124.0,2,618.73,0
14080.0,32.0,5,1115.68,0
14081.0,301.0,10,5370.1,1
14082.0,364.0,2,413.36,1
14083.0,3.0,11,1407.26,0
14084.0,511.0,1,150.5,1
14085.0,1.0,33,10104.97,0
14086.0,462.0,1,39.95,1
14087.0,2.0,3,846.22,0
14088.0,9.0,16,64036.8,0
14089.0,56.0,1,161.0,0
14090.0,324.0,1,76.32,1
14091.0,653.0,2,9530.08,1
14092.0,7.0,24,7229.45,0
14093.0,11.0,1,442.85,0
14094.0,439.0,1,335.22,1
14095.0,722.0,1,2.95,1
14096.0,3.0,17,65164.79,0
14097.0,480.0,2,422.86,1
14098.0,36.0,1,147.35,0
14099.0,15.0,20,5765.71,0
14100.0,137.0,1,194.9,0
14101.0,73.0,13,9961.93,0
14102.0,4.0,5,1360.28,0
14103.0,664.0,1,0.0,1
14104.0,154.0,5,771.58,0
14105.0,238.0,5,5988.83,0
14106.0,736.0,1,214.8,1
14107.0,51.0,11,4877.3,0
14108.0,30.0,4,1044.96,0
14109.0,72.0,1,144.2,0
14110.0,3.0,33,12987.95,0
14111.0,13.0,4,692.85,0
14112.0,22.0,13,5834.59,0
14113.0,3.0,16,7092.61,0
14114.0,273.0,7,1364.09,1
14115.0,501.0,2,622.67,1
14116.0,19.0,5,1382.74,0
14117.0,143.0,1,90.0,0
14118.0,428.0,1,458.45,1
14119.0,375.0,2,183.37,1
14121.0,3.0,4,2780.15,0
14122.0,405.0,3,362.42,1
14123.0,732.0,1,436.18,1
14124.0,83.0,1,419.58,0
14125.0,10.0,3,2740.43,0
14126.0,7.0,4,1172.46,0
14127.0,122.0,6,1900.08,0
14128.0,60.0,3,924.21,0
14129.0,1.0,9,2591.34,0
14130.0,318.0,4,1882.67,1
14131.0,648.0,1,187.87,1
14132.0,1.0,11,3586.03,0
14133.0,129.0,4,911.14,0
14134.0,382.0,15,11123.35,1
14135.0,1.0,24,9643.92,0
14136.0,400.0,5,1570.81,1
14137.0,695.0,1,332.7,1
14138.0,1.0,2,982.38,0
14139.0,45.0,4,1086.8,0
14140.0,3.0,2,935.05,0
14141.0,2.0,4,915.13,0
14142.0,372.0,2,983.15,1
14143.0,133.0,1,115.8,0
14144.0,485.0,1,30.6,1
14145.0,46.0,7,7600.05,0
14146.0,8.0,12,9450.3,0
14147.0,77.0,9,2590.2,0
14148.0,233.0,2,466.29,0
14149.0,220.0,1,446.62,0
14150.0,35.0,2,658.64,0
14151.0,672.0,2,679.45,1
14152.0,74.0,7,1997.34,0
14153.0,482.0,1,233.4,1
14154.0,238.0,8,6460.7,0
14155.0,265.0,1,118.75,1
14156.0,9.0,156,313946.37,2
14157.0,19.0,5,1002.78,0
14158.0,39.0,1,507.66,0
14159.0,19.0,20,7938.01,0
14160.0,609.0,7,8421.47,1
14161.0,215.0,7,3318.88,0
14162.0,173.0,2,289.36,0
14163.0,86.0,5,2594.62,0
14164.0,70.0,2,1631.77,0
14165.0,275.0,1,122.54,1
14166.0,504.0,2,256.85,1
14167.0,38.0,8,1296.49,0
14168.0,420.0,2,370.45,1
14169.0,430.0,2,624.43,1
14170.0,374.0,3,597.33,1
14171.0,97.0,2,498.79,0
14172.0,604.0,3,402.72,1
14173.0,10.0,6,586.0,0
14174.0,32.0,1,134.46,0
14175.0,59.0,8,7678.88,0
14176.0,296.0,5,916.01,1
14177.0,85.0,13,2229.34,0
14178.0,8.0,7,1620.93,0
14179.0,40.0,2,719.78,0
14180.0,10.0,33,6319.25,0
14181.0,410.0,2,310.55,1
14182.0,443.0,4,678.77,1
14183.0,410.0,2,286.29,1
14184.0,66.0,1,452.89,0
14185.0,330.0,1,197.65,1
14186.0,426.0,5,1550.63,1
14187.0,473.0,1,123.5,1
14188.0,30.0,6,2054.36,0
14189.0,1.0,16,5814.39,0
14190.0,665.0,1,79.9,1
14191.0,1.0,15,4817.66,0
14192.0,387.0,1,293.74,1
14193.0,67.0,3,1210.19,0
14194.0,4.0,36,18670.59,0
14195.0,201.0,6,2615.6,0
14196.0,106.0,1,335.52,0
14197.0,410.0,1,390.05,1
14198.0,17.0,9,1569.73,0
14199.0,217.0,4,1091.7,0
14200.0,616.0,1,379.2,1
14201.0,59.0,10,1193.54,0
14202.0,380.0,3,847.76,1
14203.0,396.0,1,339.34,1
14204.0,1.0,4,1062.96,0
14205.0,16.0,9,2414.2,0
14206.0,238.0,3,1185.01,0
14207.0,687.0,1,157.8,1
14208.0,94.0,2,567.05,0
14209.0,10.0,15,4993.27,0
14210.0,105.0,16,5861.52,0
14211.0,52.0,18,4402.29,0
14212.0,89.0,2,2190.14,0
14213.0,404.0,1,1192.2,1
14214.0,30.0,5,1004.38,0
14215.0,11.0,9,3416.33,0
14216.0,2.0,5,2150.04,0
14217.0,1.0,23,3416.89,0
14218.0,42.0,1,169.48,0
14219.0,3.0,3,633.83,0
14220.0,246.0,4,1515.0,0
14221.0,41.0,17,6517.49,0
14222.0,176.0,1,683.17,0
14223.0,91.0,3,991.13,0
14224.0,109.0,9,1897.9,0
14225.0,434.0,4,2037.02,1
14226.0,28.0,6,3002.53,0
14227.0,25.0,15,6368.71,0
14228.0,437.0,3,745.5,1
14229.0,51.0,7,2594.04,0
14230.0,435.0,3,979.8,1
14231.0,183.0,4,1235.62,0
14232.0,42.0,5,2048.07,0
14233.0,48.0,7,2904.27,0
14234.0,21.0,4,775.46,0
14235.0,74.0,9,4717.99,0
14236.0,80.0,5,1744.64,0
14237.0,372.0,2,632.14,1
14238.0,325.0,3,434.23,1
14239.0,42.0,21,4263.17,0
14240.0,29.0,3,1247.49,0
14241.0,183.0,2,333.7,0
14242.0,234.0,2,280.55,0
14243.0,8.0,17,7431.05,0
14244.0,660.0,1,366.42,1
14245.0,219.0,2,1693.45,0
14246.0,110.0,3,1474.06,0
14247.0,277.0,5,772.66,1
14248.0,317.0,3,1032.95,1
14249.0,410.0,12,5625.461,1
14250.0,6.0,3,1904.05,0
14251.0,1.0,5,2879.7,0
14252.0,380.0,1,350.99,1
14253.0,492.0,2,363.4,1
14254.0,432.0,1,601.03,1
14255.0,545.0,1,1000.63,1
14256.0,259.0,5,2473.99,0
14257.0,63.0,9,5954.45,0
14258.0,8.0,25,32051.34,0
14259.0,141.0,1,120.0,0
14260.0,470.0,3,824.28,1
14261.0,50.0,2,1163.45,0
14262.0,7.0,8,2618.23,0
14263.0,422.0,1,322.93,1
14264.0,154.0,6,1517.36,0
14265.0,108.0,4,1373.35,0
14266.0,427.0,1,40.56,1
14267.0,162.0,3,1516.24,0
14268.0,470.0,1,354.85,1
14269.0,438.0,1,295.73,1
14270.0,331.0,1,492.65,1
14271.0,225.0,2,219.13,0
14272.0,73.0,4,920.81,0
14273.0,50.0,4,559.97,0
14274.0,685.0,1,256.6,1
14275.0,395.0,6,1189.38,1
14276.0,98.0,7,2102.68,0
14277.0,14.0,9,17225.81,0
14278.0,409.0,1,205.83,1
14279.0,520.0,2,191.86,1
14280.0,196.0,1,134.04,0
14281.0,407.0,1,245.15,1
14282.0,2.0,25,7849.66,0
14283.0,462.0,4,628.44,1
14284.0,30.0,3,1299.65,0
14285.0,20.0,8,3284.42,0
14286.0,23.0,7,8479.76,0
14287.0,7.0,3,176.63,0
14288.0,212.0,1,426.6,0
14289.0,8.0,6,911.26,0
14290.0,10.0,8,4516.56,0
14291.0,1.0,23,7904.1,0
14292.0,7.0,16,9226.25,0
14293.0,2.0,9,3267.93,0
14294.0,406.0,1,375.34,1
14295.0,39.0,5,2362.91,0
14296.0,420.0,2,456.4,1
14297.0,17.0,4,1305.33,0
14298.0,7.0,82,91194.49,2
14299.0,7.0,27,14499.49,0
14300.0,18.0,1,43.2,0
14301.0,116.0,4,1992.18,0
14302.0,430.0,3,742.9,1
14303.0,406.0,2,277.94,1
14304.0,222.0,3,1725.01,0
14305.0,70.0,3,1858.96,0
14306.0,50.0,6,3151.4,0
14307.0,88.0,10,5071.03,0
14308.0,548.0,2,1147.02,1
14309.0,7.0,11,3780.81,0
14310.0,432.0,1,492.1,1
14311.0,242.0,2,516.45,0
14312.0,46.0,11,3090.29,0
14314.0,106.0,2,229.8,0
14315.0,44.0,8,3197.82,0
14316.0,421.0,5,1370.34,1
14317.0,64.0,1,508.58,0
14318.0,459.0,1,158.02,1
14319.0,423.0,1,494.85,1
14320.0,206.0,5,1346.75,0
14321.0,10.0,7,2218.06,0
14322.0,428.0,4,474.1,1
14323.0,114.0,2,605.06,0
14324.0,409.0,2,701.61,1
14325.0,569.0,1,245.48,1
14326.0,241.0,3,940.98,0
14327.0,162.0,6,1894.93,0
14328.0,437.0,1,445.05,1
14329.0,16.0,15,9927.22,0
14330.0,623.0,1,200.63,1
14331.0,123.0,2,462.66,0
14332.0,22.0,5,1943.51,0
14333.0,67.0,1,415.2,0
14334.0,16.0,12,4318.48,0
14335.0,15.0,2,468.26,0
14336.0,16.0,4,1614.91,0
14338.0,160.0,3,928.1,0
14339.0,242.0,2,620.27,0
14340.0,218.0,1,134.7,0
14341.0,44.0,18,4467.32,0
14342.0,20.0,6,918.44,0
14343.0,420.0,4,1088.91,1
14344.0,126.0,20,3333.7,0
14345.0,38.0,1,108.98,0
14346.0,120.0,5,2315.75,0
14347.0,736.0,1,82.6,1
14348.0,259.0,1,409.57,1
14349.0,9.0,1,133.5,0
14350.0,273.0,3,972.03,1
14351.0,164.0,1,51.0,0
14352.0,156.0,4,1078.96,0
14353.0,214.0,3,376.5,0
14354.0,5.0,2,163.62,0
14355.0,365.0,3,1014.45,1
14356.0,79.0,2,701.23,0
14357.0,42.0,1,225.77,0
14358.0,388.0,2,400.06,1
14359.0,18.0,3,912.18,0
14360.0,31.0,4,2128.23,0
14361.0,578.0,1,214.71,1
14362.0,21.0,1,161.2,0
14363.0,401.0,2,227.47,1
14364.0,108.0,8,3717.35,0
14365.0,394.0,2,634.68,1
14366.0,524.0,1,136.0,1
14367.0,7.0,16,9261.52,0
14368.0,319.0,1,155.0,1
14369.0,641.0,2,469.13,1
14370.0,450.0,6,1175.78,1
14371.0,294.0,1,100.5,1
14372.0,442.0,2,860.08,1
14373.0,357.0,1,76.55,1
14374.0,540.0,1,108.0,1
14375.0,184.0,3,1132.99,0
14376.0,682.0,1,215.46,1
14377.0,190.0,2,617.05,0
14378.0,621.0,1,131.25,1
14379.0,43.0,4,1268.91,0
14380.0,681.0,1,48.96,1
14381.0,51.0,2,631.34,0
14382.0,25.0,2,1246.8,0
14383.0,37.0,3,1247.69,0
14384.0,500.0,1,58.5,1
14385.0,8.0,3,202.11,0
14386.0,296.0,1,142.4,1
14387.0,32.0,3,1770.56,0
14388.0,9.0,16,6701.0,0
14389.0,64.0,5,1898.01,0
14390.0,9.0,13,6399.83,0
14391.0,576.0,1,135.6,1
14392.0,431.0,1,266.4,1
14393.0,217.0,1,67.95,0
14394.0,564.0,1,93.8,1
14395.0,1.0,20,8208.01,0
14396.0,64.0,7,2121.93,0
14397.0,2.0,19,2612.96,0
14398.0,400.0,2,707.79,1
14399.0,393.0,8,2113.16,1
14400.0,148.0,3,1732.47,0
14401.0,3.0,22,6795.9,0
14402.0,651.0,1,285.6,1
14403.0,129.0,6,1880.51,0
14404.0,33.0,13,2899.11,0
14405.0,386.0,1,195.0,1
14406.0,118.0,1,156.75,0
14407.0,106.0,6,2157.73,0
14408.0,10.0,11,4109.77,0
14409.0,70.0,9,3756.09,0
14410.0,91.0,11,2651.14,0
14411.0,310.0,1,1063.0,1
14412.0,42.0,3,1426.19,0
14413.0,361.0,4,770.37,1
14414.0,91.0,8,2399.33,0
14415.0,0.0,23,12091.6,0
14416.0,21.0,2,490.22,0
14417.0,387.0,1,604.2,1
14418.0,3.0,3,1937.25,0
14419.0,10.0,7,1260.91,0
14420.0,98.0,4,1639.17,0
14421.0,56.0,6,2469.37,0
14422.0,0.0,19,10271.52,0
14423.0,217.0,3,916.61,0
14424.0,17.0,1,322.08,0
14425.0,434.0,3,661.39,1
14426.0,23.0,17,11727.94,0
14427.0,49.0,4,1263.52,0
14428.0,6.0,5,1244.83,0
14429.0,403.0,1,516.28,1
14430.0,511.0,3,1220.9,1
14431.0,302.0,4,2614.2,1
14432.0,9.0,6,2255.51,0
14433.0,465.0,1,289.6,1
14434.0,21.0,6,1372.8,0
14435.0,501.0,1,90.42,1
14436.0,98.0,2,271.7,0
14437.0,365.0,5,958.84,1
14438.0,305.0,1,131.9,1
14439.0,319.0,5,9443.04,1
14440.0,7.0,13,6638.73,0
14441.0,0.0,11,4611.69,0
14442.0,204.0,7,5367.02,0
14443.0,53.0,5,2386.47,0
14444.0,455.0,1,132.04,1
14445.0,455.0,1,221.65,1
14446.0,0.0,5,1241.31,0
14447.0,18.0,6,1711.73,0
14448.0,8.0,2,375.35,0
14449.0,18.0,8,2482.8,0
14450.0,180.0,7,1128.44,0
14451.0,59.0,12,3308.77,0
14452.0,10.0,4,665.59,0
14453.0,189.0,1,119.93,0
14454.0,375.0,5,977.3,1
14455.0,431.0,4,628.21,1
14456.0,4.0,9,3062.4,0
14457.0,310.0,1,113.64,1
14458.0,380.0,1,237.42,1
14459.0,154.0,2,5375.741,0
14460.0,109.0,9,1093.5,0
14461.0,147.0,13,6713.5,0
14462.0,65.0,12,2270.01,0
14463.0,97.0,4,786.57,0
14464.0,567.0,2,111.0,1
14465.0,246.0,11,3946.03,0
14466.0,28.0,13,4646.9,0
14467.0,17.0,12,2220.99,0
14468.0,733.0,1,204.24,1
14469.0,415.0,4,2112.21,1
14470.0,11.0,3,712.04,0
14471.0,590.0,2,400.95,1
14472.0,103.0,9,2228.22,0
14473.0,73.0,2,234.34,0
14474.0,45.0,2,1278.08,0
14475.0,71.0,4,1151.15,0
14476.0,256.0,1,215.7,1
14477.0,19.0,7,1969.6,0
14478.0,381.0,4,1276.66,1
14479.0,253.0,4,1299.11,0
14480.0,10.0,4,1299.52,0
14481.0,164.0,5,2311.49,0
14482.0,17.0,12,4357.91,0
14483.0,281.0,2,257.1,1
14484.0,49.0,4,1070.98,0
14485.0,38.0,1,165.75,0
14486.0,511.0,2,175.5,1
14487.0,26.0,7,1453.61,0
14488.0,67.0,1,1064.28,0
14489.0,206.0,4,1574.93,0
14490.0,405.0,2,1273.47,1
14491.0,174.0,2,468.13,0
14492.0,429.0,7,1921.91,1
14493.0,6.0,10,5130.15,0
14494.0,25.0,3,401.46,0
14495.0,50.0,3,174.8,0
14496.0,311.0,7,2668.23,1
14497.0,308.0,2,697.06,1
14498.0,42.0,10,3911.27,0
14499.0,25.0,7,2138.97,0
14500.0,87.0,3,356.85,0
14501.0,183.0,2,251.21,0
14502.0,19.0,11,2470.67,0
14503.0,2.0,6,3543.26,0
14504.0,46.0,4,673.26,0
14505.0,16.0,19,12001.84,0
14506.0,16.0,7,3290.67,0
14507.0,23.0,11,3284.43,0
14508.0,21.0,5,874.94,0
14509.0,533.0,1,110.95,1
14510.0,375.0,3,1007.28,1
14511.0,10.0,5,1314.81,0
14512.0,187.0,7,1223.47,0
14513.0,100.0,6,788.01,0
14514.0,60.0,9,4598.98,0
14515.0,17.0,12,3749.26,0
14516.0,515.0,1,163.92,1
14517.0,32.0,2,330.45,0
14518.0,63.0,1,174.37,0
14519.0,683.0,2,206.09,1
14520.0,1.0,2,270.6,0
14521.0,490.0,1,199.45,1
14522.0,23.0,8,1758.62,0
14523.0,107.0,1,241.09,0
14524.0,31.0,13,2933.71,0
14525.0,19.0,17,8240.64,0
14526.0,388.0,1,262.4,1
14527.0,2.0,122,27792.3,0
14528.0,36.0,1,364.22,0
14529.0,59.0,3,620.04,0
14530.0,25.0,16,6197.4,0
14531.0,479.0,1,376.34,1
14532.0,235.0,11,3859.18,0
14533.0,24.0,11,3466.37,0
14534.0,2.0,26,6271.11,0
14535.0,59.0,9,6030.73,0
14536.0,259.0,1,171.8,1
14537.0,57.0,2,641.4,0
14538.0,64.0,5,1370.84,0
14539.0,15.0,2,537.48,0
14540.0,9.0,11,3795.34,0
14541.0,58.0,14,2499.68,0
14542.0,185.0,1,103.25,0
14543.0,28.0,39,14906.77,0
14544.0,23.0,3,2982.43,0
14545.0,673.0,1,349.25,1
14546.0,4.0,11,5197.9,0
14547.0,3.0,8,4007.54,0
14548.0,150.0,9,2627.49,0
14549.0,310.0,4,916.55,1
14550.0,10.0,4,1353.31,0
14551.0,17.0,7,880.04,0
14552.0,151.0,3,511.28,0
14553.0,18.0,9,1841.54,0
14554.0,9.0,4,2381.04,0
14555.0,56.0,6,2315.63,0
14556.0,595.0,3,835.34,1
14557.0,84.0,1,788.38,0
14558.0,653.0,3,655.5,1
14559.0,389.0,1,75.6,1
14560.0,6.0,44,6114.03,0
14561.0,75.0,3,1080.76,0
14562.0,3.0,26,6729.4,0
14563.0,509.0,2,679.44,1
14564.0,434.0,2,2605.62,1
14565.0,95.0,5,3859.22,0
14566.0,110.0,4,4092.0,0
14567.0,56.0,2,1530.36,0
14568.0,434.0,1,919.7,1
14569.0,0.0,4,598.98,0
14570.0,280.0,3,613.75,1
14571.0,424.0,1,161.65,1
14572.0,2.0,11,5615.18,0
14573.0,179.0,13,2621.42,0
14574.0,732.0,1,143.7,1
14575.0,487.0,1,460.71,1
14576.0,371.0,1,70.8,1
14577.0,12.0,7,1374.25,0
14578.0,2.0,1,168.63,0
14579.0,431.0,1,105.56,1
14580.0,517.0,1,14.85,1
14581.0,16.0,2,433.8,0
14582.0,40.0,1,114.11,0
14583.0,5.0,8,1781.03,0
14584.0,168.0,8,1747.91,0
14585.0,49.0,5,1143.27,0
14586.0,276.0,1,237.36,1
14587.0,18.0,9,1601.14,0
14588.0,577.0,1,135.39,1
14589.0,371.0,1,79.5,1
14590.0,424.0,20,3006.62,1
14591.0,14.0,4,1447.14,0
14592.0,34.0,3,570.46,0
14593.0,21.0,12,3712.01,0
14594.0,6.0,2,634.83,0
14595.0,19.0,8,2164.45,0
14596.0,626.0,1,229.47,1
14597.0,10.0,6,2201.54,0
14598.0,43.0,2,384.04,0
14599.0,389.0,2,474.54,1
14600.0,305.0,2,865.17,1
14601.0,10.0,1,213.96,0
14602.0,655.0,1,205.36,1
14603.0,274.0,1,660.0,1
14604.0,632.0,1,143.86,1
14605.0,373.0,4,937.16,1
14606.0,0.0,192,30861.06,2
14607.0,15.0,22,24137.63,0
14608.0,3.0,11,3352.94,0
14609.0,71.0,10,1486.2,0
14610.0,395.0,2,24.35,1
14611.0,443.0,2,604.33,1
14612.0,414.0,1,877.7,1
14613.0,679.0,1,76.32,1
14614.0,385.0,1,295.13,1
14615.0,393.0,5,951.76,1
14616.0,242.0,5,527.78,0
14617.0,402.0,2,190.47,1
14618.0,8.0,7,1342.32,0
14619.0,245.0,2,1291.24,0
14620.0,205.0,2,412.78,0
14621.0,0.0,9,3000.57,0
14622.0,184.0,1,320.58,0
14623.0,31.0,10,2059.58,0
14624.0,56.0,6,814.07,0
14625.0,195.0,11,4497.88,0
14626.0,23.0,11,5410.92,0
14627.0,378.0,1,462.75,1
14628.0,90.0,5,1998.0,0
14629.0,3.0,2,959.01,0
14630.0,483.0,1,338.65,1
14631.0,50.0,6,2025.69,0
14632.0,262.0,1,114.56,1
14633.0,265.0,1,344.9,1
14634.0,437.0,4,2124.46,1
14635.0,453.0,1,215.22,1
14636.0,35.0,2,609.85,0
14637.0,676.0,1,106.68,1
14638.0,50.0,1,443.6,0
14639.0,51.0,9,4978.96,0
14640.0,23.0,10,3667.06,0
14641.0,21.0,1,110.46,0
14642.0,58.0,1,96.12,0
14643.0,169.0,5,1679.89,0
14644.0,67.0,7,2247.72,0
14645.0,156.0,3,876.89,0
14646.0,1.0,152,528602.52,2
14647.0,200.0,2,519.97,0
14648.0,415.0,15,4546.86,1
14649.0,4.0,9,3775.31,0
14650.0,588.0,1,62.5,1
14651.0,66.0,9,2034.12,0
14652.0,76.0,1,114.18,0
14653.0,0.0,12,3614.54,0
14654.0,737.0,1,246.86,1
14655.0,7.0,7,3878.51,0
14656.0,168.0,5,814.65,0
14657.0,17.0,6,1460.87,0
14658.0,4.0,2,247.15,0
14659.0,8.0,9,2529.93,0
14660.0,86.0,2,285.74,0
14661.0,26.0,1,107.95,0
14662.0,28.0,7,1416.33,0
14663.0,429.0,2,490.6,1
14664.0,19.0,2,637.89,0
14665.0,60.0,7,2749.65,0
14666.0,23.0,1,195.25,0
14667.0,10.0,54,21927.14,0
14668.0,444.0,1,111.63,1
14669.0,241.0,7,3243.93,0
14670.0,279.0,3,602.0,1
14671.0,548.0,2,1127.45,1
14672.0,234.0,4,1113.14,0
14673.0,2.0,7,3410.81,0
14674.0,508.0,1,173.66,1
14675.0,15.0,2,1066.9,0
14676.0,30.0,12,8356.79,0
14677.0,592.0,1,184.91,1
14678.0,578.0,1,403.39,1
14679.0,381.0,3,1289.44,1
14680.0,24.0,58,57412.77,0
14681.0,70.0,6,875.15,0
14682.0,187.0,6,1514.81,0
14683.0,587.0,1,146.56,1
14684.0,25.0,6,1468.55,0
14685.0,575.0,8,4619.79,1
14686.0,413.0,5,885.83,1
14687.0,106.0,3,1402.06,0
14688.0,7.0,28,7713.57,0
14689.0,208.0,1,112.8,0
14690.0,43.0,4,794.33,0
14691.0,30.0,5,2114.33,0
14692.0,136.0,12,1745.09,0
14693.0,264.0,7,1165.36,0
14694.0,616.0,1,244.31,1
14695.0,518.0,3,1620.07,1
14696.0,3.0,8,2767.9,0
14697.0,217.0,2,188.61,0
14698.0,1.0,5,1250.76,0
14699.0,213.0,4,702.6,0
14700.0,31.0,5,3116.26,0
14701.0,10.0,15,4562.09,0
14702.0,0.0,29,6754.22,0
14703.0,14.0,1,318.17,0
14704.0,10.0,11,1813.57,0
14705.0,198.0,1,179.0,0
14706.0,618.0,1,390.69,1
14707.0,435.0,2,139.2,1
14708.0,2.0,5,2212.28,0
14709.0,14.0,25,8886.33,0
14710.0,13.0,13,1922.59,0
14711.0,9.0,11,2868.8,0
14712.0,28.0,4,1328.07,0
14713.0,8.0,21,5418.87,0
14714.0,23.0,4,906.24,0
14715.0,24.0,8,1840.45,0
14716.0,42.0,3,565.45,0
14717.0,732.0,1,81.3,1
14718.0,409.0,1,226.42,1
14719.0,1.0,5,1602.13,0
14720.0,5.0,3,663.81,0
14721.0,378.0,1,115.77,1
14722.0,146.0,3,513.37,0
14723.0,9.0,11,2093.06,0
14724.0,589.0,1,345.25,1
14725.0,24.0,4,1315.24,0
14726.0,654.0,1,124.75,1
14727.0,273.0,3,467.93,1
14728.0,412.0,1,190.58,1
14729.0,373.0,3,907.38,1
14730.0,0.0,8,2005.06,0
14731.0,46.0,3,380.02,0
14732.0,7.0,19,5517.07,0
14733.0,15.0,15,16184.97,0
14734.0,425.0,4,1056.42,1
14735.0,3.0,56,12240.16,0
14736.0,484.0,2,401.08,1
14737.0,3.0,4,3554.17,0
14738.0,42.0,9,1821.9,0
14739.0,3.0,25,12287.5,0
14740.0,196.0,11,4161.06,0
14741.0,11.0,7,1897.59,0
14742.0,434.0,1,579.85,1
14743.0,592.0,1,50.48,1
14744.0,15.0,14,3885.08,0
14745.0,112.0,12,2571.81,0
14746.0,405.0,4,593.5,1
14747.0,248.0,1,328.2,1
14748.0,28.0,10,3152.32,0
14749.0,479.0,1,310.15,1
14750.0,735.0,1,112.03,1
14751.0,683.0,2,126.45,1
14752.0,43.0,1,389.64,0
14753.0,86.0,2,869.51,0
14754.0,44.0,6,1550.48,0
14755.0,9.0,25,9972.55,0
14756.0,14.0,3,2653.76,0
14757.0,74.0,1,420.5,0
14758.0,144.0,7,2864.97,0
14759.0,4.0,3,1625.97,0
14760.0,296.0,1,89.2,1
14761.0,58.0,3,447.92,0
